Date,Open,High,Low,Close,Volume,Market Cap,Volume (adjusted)
22-Jan-16,409.75,410.41,375.28,382.49,"91,546,600","6,190,940,000",915.466
21-Jan-16,419.63,422.88,406.3,410.26,"68,338,000","6,338,800,000",683.38
20-Jan-16,379.74,425.27,376.6,420.23,"121,720,000","5,734,760,000",1217.2
19-Jan-16,387.03,387.73,378.97,380.15,"46,819,800","5,843,510,000",468.198
18-Jan-16,381.73,388.1,376.67,387.17,"54,403,900","5,761,940,000",544.039
17-Jan-16,387.15,390.96,380.09,382.3,"45,319,600","5,842,270,000",453.196
16-Jan-16,365.07,390.56,354.91,387.54,"120,352,000","5,507,790,000",1203.52
15-Jan-16,430.25,430.25,364.33,364.33,"153,351,000","6,489,870,000",1533.51
14-Jan-16,432.29,433.32,427.85,430.31,"43,945,500","6,519,110,000",439.455
13-Jan-16,434.67,435.19,424.44,432.37,"173,888,000","6,553,350,000",1738.88
12-Jan-16,448.18,448.18,435.69,435.69,"115,607,000","6,755,220,000",1156.07
11-Jan-16,448.7,450.66,443.86,448.43,"40,450,000","6,761,090,000",404.5
10-Jan-16,448.24,448.31,440.35,447.99,"35,995,900","6,752,210,000",359.959
9-Jan-16,453.38,454.64,446.89,447.61,"32,278,000","6,828,000,000",322.78
8-Jan-16,457.54,462.93,447.94,453.23,"56,993,000","6,888,600,000",569.93
7-Jan-16,430.01,458.77,429.08,458.05,"87,562,200","6,472,580,000",875.622
6-Jan-16,431.86,431.86,426.34,429.11,"34,042,500","6,498,830,000",340.425
5-Jan-16,433.07,434.18,429.68,431.96,"34,522,600","6,515,380,000",345.226
4-Jan-16,430.06,434.52,429.08,433.09,"38,477,500","6,468,180,000",384.775
3-Jan-16,433.58,433.74,424.71,430.01,"39,633,800","6,519,500,000",396.338
2-Jan-16,434.62,436.06,431.87,433.44,"30,096,600","6,533,630,000",300.966
1-Jan-16,430.72,436.25,427.51,434.33,"36,278,900","6,473,530,000",362.789
